Date,Year,Births,State
1999-04-01,1999,20794,New Hampshire
1999-05-01,1999,21955,New Hampshire
1999-06-01,1999,21704,New Hampshire
1999-07-01,1999,22634,New Hampshire
1999-08-01,1999,22590,New Hampshire
1999-09-01,1999,21796,New Hampshire
1999-10-01,1999,21282,New Hampshire
1999-11-01,1999,20122,New Hampshire
1999-12-01,1999,21579,New Hampshire
1999-01-01,1999,619,New Mexico
1999-02-01,1999,568,New Mexico
1999-03-01,1999,713,New Mexico
1999-04-01,1999,666,New Mexico
1999-05-01,1999,602,New Mexico
1999-06-01,1999,656,New Mexico
1999-07-01,1999,706,New Mexico
1999-08-01,1999,664,New Mexico
1999-09-01,1999,643,New Mexico
1999-10-01,1999,620,New Mexico
1999-11-01,1999,594,New Mexico
1999-12-01,1999,588,New Mexico
1999-01-01,1999,4010,North Carolina
1999-02-01,1999,3662,North Carolina
1999-03-01,1999,4140,North Carolina
1999-04-01,1999,3811,North Carolina
1999-05-01,1999,3892,North Carolina
1999-06-01,1999,4120,North Carolina
1999-07-01,1999,4417,North Carolina
1999-08-01,1999,4316,North Carolina
1999-09-01,1999,4397,North Carolina
1999-10-01,1999,4170,North Carolina
1999-11-01,1999,3913,North Carolina
1999-12-01,1999,4162,North Carolina
1999-01-01,1999,3537,North Dakota
1999-02-01,1999,3436,North Dakota
1999-03-01,1999,3850,North Dakota
1999-04-01,1999,3840,North Dakota
1999-05-01,1999,4025,North Dakota
1999-06-01,1999,3898,North Dakota
1999-07-01,1999,4051,North Dakota
1999-08-01,1999,3937,North Dakota
1999-09-01,1999,3880,North Dakota
1999-10-01,1999,3604,North Dakota
1999-11-01,1999,3570,North Dakota
1999-12-01,1999,3576,North Dakota
1999-01-01,1999,11596,Ohio
1999-02-01,1999,10935,Ohio
1999-03-01,1999,12253,Ohio
1999-04-01,1999,11863,Ohio
1999-05-01,1999,12314,Ohio
1999-06-01,1999,12421,Ohio
1999-07-01,1999,13043,Ohio
1999-08-01,1999,13051,Ohio
1999-09-01,1999,12798,Ohio
1999-10-01,1999,12002,Ohio
1999-11-01,1999,11344,Ohio
1999-12-01,1999,11727,Ohio
1999-01-01,1999,1077,Oklahoma
1999-02-01,1999,938,Oklahoma
1999-03-01,1999,1073,Oklahoma
1999-04-01,1999,997,Oklahoma
1999-05-01,1999,1053,Oklahoma
1999-06-01,1999,1036,Oklahoma
1999-07-01,1999,1104,Oklahoma
1999-08-01,1999,1070,Oklahoma
1999-09-01,1999,1104,Oklahoma
1999-10-01,1999,946,Oklahoma
1999-11-01,1999,995,Oklahoma
1999-12-01,1999,973,Oklahoma
1999-01-01,1999,4375,Oregon
1999-02-01,1999,4169,Oregon
1999-03-01,1999,4517,Oregon
1999-04-01,1999,4248,Oregon
1999-05-01,1999,4463,Oregon
1999-06-01,1999,4621,Oregon
1999-07-01,1999,4752,Oregon
1999-08-01,1999,4810,Oregon
1999-09-01,1999,4812,Oregon
1999-10-01,1999,4736,Oregon
1999-11-01,1999,4625,Oregon
1999-12-01,1999,4820,Oregon
1999-01-01,1999,806,Pennsylvania
1999-02-01,1999,806,Pennsylvania
1999-03-01,1999,880,Pennsylvania
1999-04-01,1999,879,Pennsylvania
1999-05-01,1999,934,Pennsylvania
1999-06-01,1999,907,Pennsylvania
1999-07-01,1999,952,Pennsylvania
1999-08-01,1999,901,Pennsylvania
1999-09-01,1999,962,Pennsylvania
1999-10-01,1999,831,Pennsylvania
1999-11-01,1999,786,Pennsylvania
1999-12-01,1999,880,Pennsylvania
1999-01-01,1999,28658,Rhode Island
1999-02-01,1999,26178,Rhode Island
1999-03-01,1999,28169,Rhode Island
1999-04-01,1999,27050,Rhode Island
1999-05-01,1999,27966,Rhode Island
1999-06-01,1999,28903,Rhode Island
1999-07-01,1999,30541,Rhode Island
1999-08-01,1999,31747,Rhode Island
1999-09-01,1999,31126,Rhode Island
1999-10-01,1999,29923,Rhode Island
1999-11-01,1999,28786,Rhode Island
1999-12-01,1999,30198,Rhode Island
1999-01-01,1999,3518,South Carolina
1999-02-01,1999,3499,South Carolina
1999-03-01,1999,3938,South Carolina
1999-04-01,1999,3829,South Carolina
1999-05-01,1999,4107,South Carolina
1999-06-01,1999,4168,South Carolina
1999-07-01,1999,4128,South Carolina
1999-08-01,1999,4020,South Carolina
1999-09-01,1999,3963,South Carolina
1999-10-01,1999,3731,South Carolina
1999-11-01,1999,3613,South Carolina
1999-12-01,1999,3776,South Carolina
1999-01-01,1999,524,South Dakota
1999-02-01,1999,459,South Dakota
1999-03-01,1999,567,South Dakota
1999-04-01,1999,521,South Dakota
1999-05-01,1999,586,South Dakota
1999-06-01,1999,638,South Dakota
1999-07-01,1999,580,South Dakota
1999-08-01,1999,622,South Dakota
1999-09-01,1999,577,South Dakota
1999-10-01,1999,547,South Dakota
1999-11-01,1999,461,South Dakota
1999-12-01,1999,485,South Dakota
1999-01-01,1999,7493,Tennessee
1999-02-01,1999,6999,Tennessee
1999-03-01,1999,8197,Tennessee
1999-04-01,1999,7675,Tennessee
1999-05-01,1999,7961,Tennessee
1999-06-01,1999,7837,Tennessee
1999-07-01,1999,8346,Tennessee
1999-08-01,1999,8460,Tennessee
1999-09-01,1999,8683,Tennessee
1999-10-01,1999,8132,Tennessee
1999-11-01,1999,7609,Tennessee
1999-12-01,1999,8077,Tennessee
1999-01-01,1999,6378,Texas
1999-02-01,1999,6153,Texas
1999-03-01,1999,6894,Texas
1999-04-01,1999,6623,Texas
1999-05-01,1999,6961,Texas
1999-06-01,1999,6922,Texas
1999-07-01,1999,7219,Texas
1999-08-01,1999,6859,Texas
1999-09-01,1999,6843,Texas
1999-10-01,1999,6531,Texas
1999-11-01,1999,5957,Texas
1999-12-01,1999,6246,Texas
1999-01-01,1999,1676,Utah
1999-02-01,1999,1539,Utah
1999-03-01,1999,1708,Utah
1999-04-01,1999,1662,Utah
1999-05-01,1999,1734,Utah
1999-06-01,1999,1733,Utah
1999-07-01,1999,1843,Utah
1999-08-01,1999,1878,Utah
1999-09-01,1999,1780,Utah
1999-10-01,1999,1724,Utah
1999-11-01,1999,1648,Utah
1999-12-01,1999,1803,Utah
1999-01-01,1999,5324,Vermont
1999-02-01,1999,5008,Vermont
1999-03-01,1999,5943,Vermont
1999-04-01,1999,5622,Vermont
1999-05-01,1999,5969,Vermont
1999-06-01,1999,5880,Vermont
1999-07-01,1999,6078,Vermont
1999-08-01,1999,5887,Vermont
1999-09-01,1999,5976,Vermont
1999-10-01,1999,5643,Vermont
1999-11-01,1999,5177,Vermont
1999-12-01,1999,5701,Vermont
1999-01-01,1999,461,Virginia
1999-02-01,1999,460,Virginia
1999-03-01,1999,574,Virginia
1999-04-01,1999,486,Virginia
1999-05-01,1999,523,Virginia
1999-06-01,1999,571,Virginia
1999-07-01,1999,566,Virginia
1999-08-01,1999,500,Virginia
1999-09-01,1999,532,Virginia
1999-10-01,1999,465,Virginia
1999-11-01,1999,501,Virginia
1999-12-01,1999,490,Virginia
2000-01-01,2000,5211,Alabama
2000-02-01,2000,4921,Alabama
2000-03-01,2000,5277,Alabama
2000-04-01,2000,4751,Alabama
2000-05-01,2000,5235,Alabama
2000-06-01,2000,5236,Alabama
2000-07-01,2000,5490,Alabama
2000-08-01,2000,5736,Alabama
2000-09-01,2000,5394,Alabama
2000-10-01,2000,5505,Alabama
2000-11-01,2000,5299,Alabama
2000-12-01,2000,5244,Alabama
2000-01-01,2000,818,Alaska
2000-02-01,2000,827,Alaska
2000-03-01,2000,883,Alaska
2000-04-01,2000,831,Alaska
2000-05-01,2000,849,Alaska
2000-06-01,2000,791,Alaska
2000-07-01,2000,857,Alaska
2000-08-01,2000,856,Alaska
2000-09-01,2000,861,Alaska
2000-10-01,2000,826,Alaska
2000-11-01,2000,800,Alaska
2000-12-01,2000,775,Alaska
2000-01-01,2000,3101,Arizona
2000-02-01,2000,3026,Arizona
2000-03-01,2000,3091,Arizona
2000-04-01,2000,2855,Arizona
2000-05-01,2000,3128,Arizona
2000-06-01,2000,3169,Arizona
2000-07-01,2000,3264,Arizona
2000-08-01,2000,3404,Arizona
2000-09-01,2000,3175,Arizona
2000-10-01,2000,3222,Arizona
2000-11-01,2000,3204,Arizona
2000-12-01,2000,3144,Arizona
2000-01-01,2000,43085,Arkansas
2000-02-01,2000,40632,Arkansas
2000-03-01,2000,44548,Arkansas
2000-04-01,2000,41075,Arkansas
2000-05-01,2000,44870,Arkansas
2000-06-01,2000,43978,Arkansas
2000-07-01,2000,45017,Arkansas
2000-08-01,2000,46816,Arkansas
2000-09-01,2000,46040,Arkansas
2000-10-01,2000,45951,Arkansas
2000-11-01,2000,44996,Arkansas
2000-12-01,2000,44951,Arkansas
2000-01-01,2000,5086,California
2000-02-01,2000,4990,California
2000-03-01,2000,5502,California
2000-04-01,2000,5298,California
2000-05-01,2000,5732,California
2000-06-01,2000,5530,California
2000-07-01,2000,5636,California
2000-08-01,2000,5667,California
2000-09-01,2000,5693,California
2000-10-01,2000,5610,California
2000-11-01,2000,5349,California
2000-12-01,2000,5345,California
2000-01-01,2000,880,Colorado
2000-02-01,2000,899,Colorado
2000-03-01,2000,978,Colorado
2000-04-01,2000,848,Colorado
2000-05-01,2000,967,Colorado
2000-06-01,2000,902,Colorado
2000-07-01,2000,904,Colorado
2000-08-01,2000,1035,Colorado
2000-09-01,2000,898,Colorado
2000-10-01,2000,941,Colorado
2000-11-01,2000,896,Colorado
2000-12-01,2000,903,Colorado
2000-01-01,2000,16911,Delaware
2000-02-01,2000,16050,Delaware
2000-03-01,2000,16748,Delaware
2000-04-01,2000,15575,Delaware
2000-05-01,2000,16578,Delaware
2000-06-01,2000,16362,Delaware
2000-07-01,2000,16638,Delaware
2000-08-01,2000,18170,Delaware
2000-09-01,2000,17957,Delaware
2000-10-01,2000,17856,Delaware
2000-11-01,2000,17482,Delaware
2000-12-01,2000,17798,Delaware
2000-01-01,2000,10767,District Of Columbia
2000-02-01,2000,10441,District Of Columbia
2000-03-01,2000,11237,District Of Columbia
2000-04-01,2000,10360,District Of Columbia
2000-05-01,2000,10629,District Of Columbia
2000-06-01,2000,10950,District Of Columbia
2000-07-01,2000,11449,District Of Columbia
2000-08-01,2000,11781,District Of Columbia
2000-09-01,2000,11412,District Of Columbia
2000-10-01,2000,11316,District Of Columbia
2000-11-01,2000,10983,District Of Columbia
2000-12-01,2000,11319,District Of Columbia
2000-01-01,2000,1443,Florida
2000-02-01,2000,1332,Florida
2000-03-01,2000,1413,Florida
2000-04-01,2000,1417,Florida
2000-05-01,2000,1455,Florida
2000-06-01,2000,1409,Florida
2000-07-01,2000,1484,Florida
2000-08-01,2000,1509,Florida
2000-09-01,2000,1546,Florida
2000-10-01,2000,1532,Florida
2000-11-01,2000,1464,Florida
2000-12-01,2000,1547,Florida
2000-01-01,2000,1542,Georgia
2000-02-01,2000,1614,Georgia
2000-03-01,2000,1690,Georgia
2000-04-01,2000,1686,Georgia
2000-05-01,2000,1902,Georgia
2000-06-01,2000,1720,Georgia
2000-07-01,2000,1728,Georgia
2000-08-01,2000,1763,Georgia
2000-09-01,2000,1694,Georgia
2000-10-01,2000,1775,Georgia
2000-11-01,2000,1647,Georgia
2000-12-01,2000,1605,Georgia
2000-01-01,2000,6989,Hawaii
2000-02-01,2000,6936,Hawaii
2000-03-01,2000,7314,Hawaii
2000-04-01,2000,6703,Hawaii
2000-05-01,2000,7307,Hawaii
2000-06-01,2000,7588,Hawaii
2000-07-01,2000,7729,Hawaii
2000-08-01,2000,7874,Hawaii
2000-09-01,2000,7556,Hawaii
2000-10-01,2000,7346,Hawaii
2000-11-01,2000,7104,Hawaii
2000-12-01,2000,7253,Hawaii
2000-01-01,2000,3144,Idaho
2000-02-01,2000,2943,Idaho
2000-03-01,2000,3325,Idaho
2000-04-01,2000,3074,Idaho
2000-05-01,2000,3090,Idaho
2000-06-01,2000,3317,Idaho
2000-07-01,2000,3297,Idaho
2000-08-01,2000,3379,Idaho
2000-09-01,2000,3258,Idaho
2000-10-01,2000,3207,Idaho
2000-11-01,2000,3116,Idaho
2000-12-01,2000,3116,Idaho
2000-01-01,2000,3244,Illinois
2000-02-01,2000,3162,Illinois
2000-03-01,2000,3343,Illinois
2000-04-01,2000,3155,Illinois
2000-05-01,2000,3392,Illinois
2000-06-01,2000,3285,Illinois
2000-07-01,2000,3416,Illinois
2000-08-01,2000,3412,Illinois
2000-09-01,2000,3342,Illinois
2000-10-01,2000,3370,Illinois
2000-11-01,2000,3290,Illinois
2000-12-01,2000,3255,Illinois
2000-01-01,2000,4641,Indiana
2000-02-01,2000,4428,Indiana
2000-03-01,2000,4634,Indiana
2000-04-01,2000,4171,Indiana
2000-05-01,2000,4622,Indiana
2000-06-01,2000,4841,Indiana
2000-07-01,2000,4825,Indiana
2000-08-01,2000,4970,Indiana
2000-09-01,2000,4881,Indiana
2000-10-01,2000,4652,Indiana
2000-11-01,2000,4618,Indiana
2000-12-01,2000,4746,Indiana
2000-01-01,2000,5693,Iowa
2000-02-01,2000,5448,Iowa
2000-03-01,2000,5405,Iowa
2000-04-01,2000,5039,Iowa
2000-05-01,2000,5386,Iowa
2000-06-01,2000,5503,Iowa
2000-07-01,2000,5738,Iowa
2000-08-01,2000,6358,Iowa
2000-09-01,2000,5955,Iowa
2000-10-01,2000,5804,Iowa
2000-11-01,2000,5735,Iowa
2000-12-01,2000,5834,Iowa
2000-01-01,2000,1116,Kansas
2000-02-01,2000,1057,Kansas
2000-03-01,2000,1198,Kansas
2000-04-01,2000,1102,Kansas
2000-05-01,2000,1224,Kansas
2000-06-01,2000,1209,Kansas
2000-07-01,2000,1123,Kansas
2000-08-01,2000,1200,Kansas
2000-09-01,2000,1151,Kansas
2000-10-01,2000,1114,Kansas
2000-11-01,2000,1057,Kansas
2000-12-01,2000,1052,Kansas
2000-01-01,2000,6039,Kentucky
2000-02-01,2000,5904,Kentucky
2000-03-01,2000,6352,Kentucky
2000-04-01,2000,5893,Kentucky
2000-05-01,2000,6288,Kentucky
2000-06-01,2000,6343,Kentucky
2000-07-01,2000,6360,Kentucky
2000-08-01,2000,6428,Kentucky
2000-09-01,2000,6295,Kentucky
2000-10-01,2000,6253,Kentucky
2000-11-01,2000,6021,Kentucky
2000-12-01,2000,6140,Kentucky
2000-01-01,2000,6576,Louisiana
2000-02-01,2000,6301,Louisiana
2000-03-01,2000,6843,Louisiana
2000-04-01,2000,6690,Louisiana
2000-05-01,2000,7205,Louisiana
2000-06-01,2000,7042,Louisiana
2000-07-01,2000,7069,Louisiana
2000-08-01,2000,7169,Louisiana
2000-09-01,2000,6779,Louisiana
2000-10-01,2000,6856,Louisiana
2000-11-01,2000,6467,Louisiana
2000-12-01,2000,6617,Louisiana
2000-01-01,2000,10904,Maine
2000-02-01,2000,10905,Maine
2000-03-01,2000,11509,Maine
2000-04-01,2000,11133,Maine
2000-05-01,2000,11856,Maine
2000-06-01,2000,11815,Maine
2000-07-01,2000,11715,Maine
2000-08-01,2000,11943,Maine
2000-09-01,2000,11208,Maine
2000-10-01,2000,11187,Maine
2000-11-01,2000,10847,Maine
2000-12-01,2000,11149,Maine
2000-01-01,2000,5300,Maryland
2000-02-01,2000,5147,Maryland
2000-03-01,2000,5794,Maryland
2000-04-01,2000,5510,Maryland
2000-05-01,2000,5827,Maryland
2000-06-01,2000,5784,Maryland
2000-07-01,2000,5856,Maryland
2000-08-01,2000,5979,Maryland
2000-09-01,2000,5662,Maryland
2000-10-01,2000,5759,Maryland
2000-11-01,2000,5508,Maryland
2000-12-01,2000,5478,Maryland
2000-01-01,2000,3527,Massachusetts
2000-02-01,2000,3577,Massachusetts
2000-03-01,2000,3756,Massachusetts
2000-04-01,2000,3223,Massachusetts
2000-05-01,2000,3388,Massachusetts
2000-06-01,2000,3763,Massachusetts
2000-07-01,2000,3852,Massachusetts
2000-08-01,2000,4086,Massachusetts
2000-09-01,2000,3741,Massachusetts
2000-10-01,2000,3838,Massachusetts
2000-11-01,2000,3685,Massachusetts
2000-12-01,2000,3639,Massachusetts
2000-01-01,2000,6187,Michigan
2000-02-01,2000,6175,Michigan
2000-03-01,2000,6322,Michigan
2000-04-01,2000,6021,Michigan
2000-05-01,2000,6492,Michigan
2000-06-01,2000,6498,Michigan
2000-07-01,2000,6487,Michigan
2000-08-01,2000,6879,Michigan
2000-09-01,2000,6611,Michigan
2000-10-01,2000,6326,Michigan
2000-11-01,2000,6152,Michigan
2000-12-01,2000,6313,Michigan
2000-01-01,2000,866,Minnesota
2000-02-01,2000,842,Minnesota
2000-03-01,2000,969,Minnesota
2000-04-01,2000,898,Minnesota
2000-05-01,2000,999,Minnesota
2000-06-01,2000,985,Minnesota
2000-07-01,2000,944,Minnesota
2000-08-01,2000,918,Minnesota
2000-09-01,2000,908,Minnesota
2000-10-01,2000,871,Minnesota
2000-11-01,2000,861,Minnesota
2000-12-01,2000,896,Minnesota
2000-01-01,2000,2059,Mississippi
2000-02-01,2000,1892,Mississippi
2000-03-01,2000,2098,Mississippi
2000-04-01,2000,1955,Mississippi
2000-05-01,2000,2110,Mississippi
2000-06-01,2000,2084,Mississippi
2000-07-01,2000,2117,Mississippi
2000-08-01,2000,2185,Mississippi
2000-09-01,2000,2014,Mississippi
2000-10-01,2000,2006,Mississippi
2000-11-01,2000,2080,Mississippi
2000-12-01,2000,2046,Mississippi
2000-01-01,2000,2420,Missouri
2000-02-01,2000,2413,Missouri
2000-03-01,2000,2536,Missouri
2000-04-01,2000,2427,Missouri
2000-05-01,2000,2611,Missouri
2000-06-01,2000,2583,Missouri
2000-07-01,2000,2635,Missouri
2000-08-01,2000,2748,Missouri
2000-09-01,2000,2680,Missouri
2000-10-01,2000,2758,Missouri
2000-11-01,2000,2485,Missouri
2000-12-01,2000,2533,Missouri
2000-01-01,2000,1143,Montana
2000-02-01,2000,1104,Montana
2000-03-01,2000,1220,Montana
2000-04-01,2000,1247,Montana
2000-05-01,2000,1317,Montana
2000-06-01,2000,1257,Montana
2000-07-01,2000,1319,Montana
2000-08-01,2000,1314,Montana
2000-09-01,2000,1185,Montana
2000-10-01,2000,1206,Montana
2000-11-01,2000,1173,Montana
2000-12-01,2000,1124,Montana
2000-01-01,2000,9381,Nebraska
2000-02-01,2000,8906,Nebraska
2000-03-01,2000,9773,Nebraska
2000-04-01,2000,9225,Nebraska
2000-05-01,2000,9968,Nebraska
2000-06-01,2000,9718,Nebraska
2000-07-01,2000,10155,Nebraska
2000-08-01,2000,10206,Nebraska
2000-09-01,2000,9787,Nebraska
2000-10-01,2000,9735,Nebraska
2000-11-01,2000,9301,Nebraska
2000-12-01,2000,9477,Nebraska
2000-01-01,2000,2120,Nevada
2000-02-01,2000,2154,Nevada
2000-03-01,2000,2317,Nevada
2000-04-01,2000,2164,Nevada
2000-05-01,2000,2286,Nevada
2000-06-01,2000,2175,Nevada
2000-07-01,2000,2378,Nevada
2000-08-01,2000,2525,Nevada
2000-09-01,2000,2347,Nevada
2000-10-01,2000,2255,Nevada
2000-11-01,2000,2313,Nevada
2000-12-01,2000,2189,Nevada
2000-01-01,2000,21489,New Hampshire
2000-02-01,2000,20354,New Hampshire
2000-03-01,2000,21843,New Hampshire
2000-04-01,2000,20297,New Hampshire
2000-05-01,2000,21967,New Hampshire
2000-06-01,2000,22079,New Hampshire
2000-07-01,2000,22409,New Hampshire
2000-08-01,2000,22485,New Hampshire
2000-09-01,2000,21870,New Hampshire
2000-10-01,2000,21655,New Hampshire
2000-11-01,2000,20879,New Hampshire
2000-12-01,2000,21410,New Hampshire
2000-01-01,2000,643,New Mexico
2000-02-01,2000,584,New Mexico
2000-03-01,2000,695,New Mexico
2000-04-01,2000,609,New Mexico
2000-05-01,2000,631,New Mexico
2000-06-01,2000,660,New Mexico
2000-07-01,2000,697,New Mexico
2000-08-01,2000,680,New Mexico
2000-09-01,2000,666,New Mexico
2000-10-01,2000,609,New Mexico
2000-11-01,2000,594,New Mexico
2000-12-01,2000,608,New Mexico
2000-01-01,2000,4084,North Carolina
2000-02-01,2000,4021,North Carolina
2000-03-01,2000,4194,North Carolina
2000-04-01,2000,3883,North Carolina
2000-05-01,2000,4148,North Carolina
2000-06-01,2000,4179,North Carolina
2000-07-01,2000,4294,North Carolina
2000-08-01,2000,4462,North Carolina
2000-09-01,2000,4150,North Carolina
2000-10-01,2000,4194,North Carolina
2000-11-01,2000,4056,North Carolina
2000-12-01,2000,4117,North Carolina
2000-01-01,2000,3657,North Dakota
2000-02-01,2000,3587,North Dakota
2000-03-01,2000,3961,North Dakota
2000-04-01,2000,3770,North Dakota
2000-05-01,2000,3966,North Dakota
2000-06-01,2000,3995,North Dakota
2000-07-01,2000,3961,North Dakota
2000-08-01,2000,3890,North Dakota
2000-09-01,2000,3938,North Dakota
2000-10-01,2000,3769,North Dakota
2000-11-01,2000,3575,North Dakota
2000-12-01,2000,3735,North Dakota
2000-01-01,2000,11791,Ohio
2000-02-01,2000,11628,Ohio
2000-03-01,2000,12431,Ohio
2000-04-01,2000,11569,Ohio
2000-05-01,2000,12623,Ohio
2000-06-01,2000,12412,Ohio
2000-07-01,2000,12718,Ohio
2000-08-01,2000,13035,Ohio
2000-09-01,2000,12327,Ohio
2000-10-01,2000,12182,Ohio
2000-11-01,2000,11827,Ohio
2000-12-01,2000,11738,Ohio
2000-01-01,2000,1002,Oklahoma
2000-02-01,2000,946,Oklahoma
2000-03-01,2000,1044,Oklahoma
2000-04-01,2000,955,Oklahoma
2000-05-01,2000,1146,Oklahoma
2000-06-01,2000,1051,Oklahoma
2000-07-01,2000,1058,Oklahoma
2000-08-01,2000,1176,Oklahoma
2000-09-01,2000,1055,Oklahoma
2000-10-01,2000,1096,Oklahoma
2000-11-01,2000,972,Oklahoma
2000-12-01,2000,1004,Oklahoma
2000-01-01,2000,4694,Oregon
2000-02-01,2000,4505,Oregon
2000-03-01,2000,4753,Oregon
2000-04-01,2000,4186,Oregon
2000-05-01,2000,4513,Oregon
2000-06-01,2000,4652,Oregon
2000-07-01,2000,4854,Oregon
2000-08-01,2000,4860,Oregon
2000-09-01,2000,4874,Oregon
2000-10-01,2000,4816,Oregon
2000-11-01,2000,4715,Oregon
2000-12-01,2000,4692,Oregon
2000-01-01,2000,813,Pennsylvania
2000-02-01,2000,835,Pennsylvania
2000-03-01,2000,843,Pennsylvania
2000-04-01,2000,842,Pennsylvania
2000-05-01,2000,876,Pennsylvania
2000-06-01,2000,927,Pennsylvania
2000-07-01,2000,914,Pennsylvania
2000-08-01,2000,919,Pennsylvania
2000-09-01,2000,841,Pennsylvania
2000-10-01,2000,809,Pennsylvania
2000-11-01,2000,830,Pennsylvania
2000-12-01,2000,896,Pennsylvania
2000-01-01,2000,29869,Rhode Island
2000-02-01,2000,28341,Rhode Island
2000-03-01,2000,29715,Rhode Island
2000-04-01,2000,27297,Rhode Island
2000-05-01,2000,29469,Rhode Island
2000-06-01,2000,29821,Rhode Island
2000-07-01,2000,31558,Rhode Island
2000-08-01,2000,32931,Rhode Island
2000-09-01,2000,31922,Rhode Island
2000-10-01,2000,31765,Rhode Island
2000-11-01,2000,30186,Rhode Island
2000-12-01,2000,30540,Rhode Island
2000-01-01,2000,3551,South Carolina
2000-02-01,2000,3680,South Carolina
2000-03-01,2000,4119,South Carolina
2000-04-01,2000,4053,South Carolina
2000-05-01,2000,4223,South Carolina
2000-06-01,2000,4226,South Carolina
2000-07-01,2000,4065,South Carolina
2000-08-01,2000,4152,South Carolina
2000-09-01,2000,3936,South Carolina
2000-10-01,2000,3885,South Carolina
2000-11-01,2000,3781,South Carolina
2000-12-01,2000,3682,South Carolina
2000-01-01,2000,508,South Dakota
2000-02-01,2000,508,South Dakota
2000-03-01,2000,517,South Dakota
2000-04-01,2000,533,South Dakota
2000-05-01,2000,576,South Dakota
2000-06-01,2000,565,South Dakota
2000-07-01,2000,584,South Dakota
2000-08-01,2000,576,South Dakota
2000-09-01,2000,558,South Dakota
2000-10-01,2000,531,South Dakota
2000-11-01,2000,487,South Dakota
2000-12-01,2000,557,South Dakota
2000-01-01,2000,8026,Tennessee
2000-02-01,2000,7719,Tennessee
2000-03-01,2000,8510,Tennessee
2000-04-01,2000,7718,Tennessee
2000-05-01,2000,8253,Tennessee
2000-06-01,2000,8290,Tennessee
2000-07-01,2000,8456,Tennessee
2000-08-01,2000,8763,Tennessee
2000-09-01,2000,8563,Tennessee
2000-10-01,2000,8369,Tennessee
2000-11-01,2000,8145,Tennessee
2000-12-01,2000,8126,Tennessee
2000-01-01,2000,6454,Texas
2000-02-01,2000,6366,Texas
2000-03-01,2000,6892,Texas
2000-04-01,2000,6703,Texas
2000-05-01,2000,7167,Texas
2000-06-01,2000,6952,Texas
2000-07-01,2000,6813,Texas
2000-08-01,2000,7151,Texas
2000-09-01,2000,6754,Texas
2000-10-01,2000,6713,Texas
2000-11-01,2000,6482,Texas
2000-12-01,2000,6589,Texas
2000-01-01,2000,1657,Utah
2000-02-01,2000,1709,Utah
2000-03-01,2000,1746,Utah
2000-04-01,2000,1633,Utah
2000-05-01,2000,1761,Utah
2000-06-01,2000,1763,Utah
2000-07-01,2000,1807,Utah
2000-08-01,2000,1890,Utah
2000-09-01,2000,1882,Utah
2000-10-01,2000,1736,Utah
2000-11-01,2000,1654,Utah
2000-12-01,2000,1627,Utah
2000-01-01,2000,5690,Vermont
2000-02-01,2000,5449,Vermont
2000-03-01,2000,5799,Vermont
2000-04-01,2000,5512,Vermont
2000-05-01,2000,6078,Vermont
2000-06-01,2000,6151,Vermont
2000-07-01,2000,6009,Vermont
2000-08-01,2000,6080,Vermont
2000-09-01,2000,5776,Vermont
2000-10-01,2000,5757,Vermont
2000-11-01,2000,5434,Vermont
2000-12-01,2000,5591,Vermont
2000-01-01,2000,502,Virginia
2000-02-01,2000,504,Virginia
2000-03-01,2000,581,Virginia
2000-04-01,2000,499,Virginia
2000-05-01,2000,502,Virginia
2000-06-01,2000,525,Virginia
2000-07-01,2000,502,Virginia
2000-08-01,2000,554,Virginia
2000-09-01,2000,498,Virginia
2000-10-01,2000,551,Virginia
2000-11-01,2000,500,Virginia
2000-12-01,2000,535,Virginia
2001-01-01,2001,5380,Alabama
2001-02-01,2001,4603,Alabama
2001-03-01,2001,5028,Alabama
2001-04-01,2001,4796,Alabama
2001-05-01,2001,5061,Alabama
2001-06-01,2001,4828,Alabama
2001-07-01,2001,5220,Alabama
2001-08-01,2001,5408,Alabama
2001-09-01,2001,5062,Alabama
2001-10-01,2001,5220,Alabama
2001-11-01,2001,4906,Alabama
2001-12-01,2001,4942,Alabama
2001-01-01,2001,793,Alaska
2001-02-01,2001,781,Alaska
2001-03-01,2001,919,Alaska
2001-04-01,2001,798,Alaska
2001-05-01,2001,869,Alaska
2001-06-01,2001,848,Alaska
2001-07-01,2001,850,Alaska
2001-08-01,2001,895,Alaska
2001-09-01,2001,860,Alaska
2001-10-01,2001,824,Alaska
2001-11-01,2001,765,Alaska
2001-12-01,2001,801,Alaska
2001-01-01,2001,3168,Arizona
2001-02-01,2001,2841,Arizona
2001-03-01,2001,3057,Arizona
2001-04-01,2001,2871,Arizona
2001-05-01,2001,2953,Arizona
2001-06-01,2001,2987,Arizona
2001-07-01,2001,3253,Arizona
2001-08-01,2001,3331,Arizona
2001-09-01,2001,3174,Arizona
2001-10-01,2001,3332,Arizona
2001-11-01,2001,2978,Arizona
2001-12-01,2001,3065,Arizona
2001-01-01,2001,44428,Arkansas
2001-02-01,2001,39383,Arkansas
2001-03-01,2001,43673,Arkansas
2001-04-01,2001,41705,Arkansas
2001-05-01,2001,44182,Arkansas
2001-06-01,2001,42889,Arkansas
2001-07-01,2001,45358,Arkansas
2001-08-01,2001,48057,Arkansas
2001-09-01,2001,45561,Arkansas
2001-10-01,2001,45839,Arkansas
