State,Month,Year,stateBirths,StateName
30,4,2005,991,Montana
31,4,2005,2163,Nebraska
32,4,2005,2915,Nevada
33,4,2005,1168,New Hampshire
34,4,2005,9380,New Jersey
35,4,2005,2340,New Mexico
36,4,2005,20598,New York
37,4,2005,9747,North Carolina
38,4,2005,675,North Dakota
39,4,2005,12244,Ohio
40,4,2005,4096,Oklahoma
41,4,2005,3967,Oregon
42,4,2005,11885,Pennsylvania
44,4,2005,1084,Rhode Island
45,4,2005,4425,South Carolina
46,4,2005,940,South Dakota
47,4,2005,6371,Tennessee
48,4,2005,29553,Texas
49,4,2005,4377,Utah
50,4,2005,581,Vermont
51,4,2005,8488,Virginia
53,4,2005,6704,Washington
54,4,2005,1645,West Virginia
55,4,2005,5940,Wisconsin
56,4,2005,627,Wyoming
1,5,2005,4905,Alabama
2,5,2005,862,Alaska
4,5,2005,7615,Arizona
5,5,2005,3294,Arkansas
6,5,2005,44768,California
8,5,2005,5844,Colorado
9,5,2005,3578,Connecticut
10,5,2005,955,Delaware
11,5,2005,626,District Of Columbia
12,5,2005,17930,Florida
13,5,2005,11595,Georgia
15,5,2005,1520,Hawaii
16,5,2005,2061,Idaho
17,5,2005,15643,Illinois
18,5,2005,7307,Indiana
19,5,2005,3294,Iowa
20,5,2005,3300,Kansas
21,5,2005,4831,Kentucky
22,5,2005,5200,Louisiana
23,5,2005,1228,Maine
24,5,2005,6347,Maryland
25,5,2005,6623,Massachusetts
26,5,2005,10990,Michigan
27,5,2005,6312,Minnesota
28,5,2005,3474,Mississippi
29,5,2005,6625,Missouri
30,5,2005,1039,Montana
31,5,2005,2242,Nebraska
32,5,2005,3068,Nevada
33,5,2005,1275,New Hampshire
34,5,2005,9749,New Jersey
35,5,2005,2521,New Mexico
36,5,2005,20877,New York
37,5,2005,10030,North Carolina
38,5,2005,724,North Dakota
39,5,2005,12766,Ohio
40,5,2005,4363,Oklahoma
41,5,2005,3842,Oregon
42,5,2005,12368,Pennsylvania
44,5,2005,1139,Rhode Island
45,5,2005,4583,South Carolina
46,5,2005,1009,South Dakota
47,5,2005,6725,Tennessee
48,5,2005,31419,Texas
49,5,2005,4512,Utah
50,5,2005,584,Vermont
51,5,2005,8837,Virginia
53,5,2005,7226,Washington
54,5,2005,1723,West Virginia
55,5,2005,6281,Wisconsin
56,5,2005,647,Wyoming
1,6,2005,5177,Alabama
2,6,2005,921,Alaska
4,6,2005,7827,Arizona
5,6,2005,3376,Arkansas
6,6,2005,45356,California
8,6,2005,5922,Colorado
9,6,2005,3678,Connecticut
10,6,2005,1009,Delaware
11,6,2005,642,District Of Columbia
12,6,2005,18412,Florida
13,6,2005,11899,Georgia
15,6,2005,1483,Hawaii
16,6,2005,1967,Idaho
17,6,2005,15315,Illinois
18,6,2005,7374,Indiana
19,6,2005,3362,Iowa
20,6,2005,3456,Kansas
21,6,2005,4826,Kentucky
22,6,2005,5399,Louisiana
23,6,2005,1206,Maine
24,6,2005,6444,Maryland
25,6,2005,6705,Massachusetts
26,6,2005,10958,Michigan
27,6,2005,6133,Minnesota
28,6,2005,3539,Mississippi
29,6,2005,6671,Missouri
30,6,2005,1035,Montana
31,6,2005,2271,Nebraska
32,6,2005,3175,Nevada
33,6,2005,1327,New Hampshire
34,6,2005,9796,New Jersey
35,6,2005,2463,New Mexico
36,6,2005,21177,New York
37,6,2005,10361,North Carolina
38,6,2005,741,North Dakota
39,6,2005,12719,Ohio
40,6,2005,4341,Oklahoma
41,6,2005,4115,Oregon
42,6,2005,12353,Pennsylvania
44,6,2005,1115,Rhode Island
45,6,2005,4916,South Carolina
46,6,2005,1016,South Dakota
47,6,2005,6842,Tennessee
48,6,2005,32415,Texas
49,6,2005,4493,Utah
50,6,2005,570,Vermont
51,6,2005,8908,Virginia
53,6,2005,7116,Washington
54,6,2005,1793,West Virginia
55,6,2005,6144,Wisconsin
56,6,2005,620,Wyoming
1,7,2005,5108,Alabama
2,7,2005,866,Alaska
4,7,2005,8317,Arizona
5,7,2005,3398,Arkansas
6,7,2005,47907,California
8,7,2005,5956,Colorado
9,7,2005,3597,Connecticut
10,7,2005,992,Delaware
11,7,2005,689,District Of Columbia
12,7,2005,18967,Florida
13,7,2005,12330,Georgia
15,7,2005,1475,Hawaii
16,7,2005,2005,Idaho
17,7,2005,15683,Illinois
18,7,2005,7469,Indiana
19,7,2005,3411,Iowa
20,7,2005,3370,Kansas
21,7,2005,4858,Kentucky
22,7,2005,5109,Louisiana
23,7,2005,1282,Maine
24,7,2005,6440,Maryland
25,7,2005,6648,Massachusetts
26,7,2005,11103,Michigan
27,7,2005,6193,Minnesota
28,7,2005,3560,Mississippi
29,7,2005,6853,Missouri
30,7,2005,1068,Montana
31,7,2005,2191,Nebraska
32,7,2005,3209,Nevada
33,7,2005,1283,New Hampshire
34,7,2005,9889,New Jersey
35,7,2005,2478,New Mexico
36,7,2005,21462,New York
37,7,2005,10677,North Carolina
38,7,2005,741,North Dakota
39,7,2005,12890,Ohio
40,7,2005,4415,Oklahoma
41,7,2005,3959,Oregon
42,7,2005,12757,Pennsylvania
44,7,2005,1162,Rhode Island
45,7,2005,4966,South Carolina
46,7,2005,959,South Dakota
47,7,2005,7039,Tennessee
48,7,2005,32616,Texas
49,7,2005,4554,Utah
50,7,2005,417,Vermont
51,7,2005,9037,Virginia
53,7,2005,7117,Washington
54,7,2005,1867,West Virginia
55,7,2005,6123,Wisconsin
56,7,2005,591,Wyoming
1,8,2005,5421,Alabama
2,8,2005,896,Alaska
4,8,2005,8793,Arizona
5,8,2005,3442,Arkansas
6,8,2005,49600,California
8,8,2005,5986,Colorado
9,8,2005,3681,Connecticut
10,8,2005,1070,Delaware
11,8,2005,726,District Of Columbia
12,8,2005,20382,Florida
13,8,2005,12716,Georgia
15,8,2005,1498,Hawaii
16,8,2005,2001,Idaho
17,8,2005,15737,Illinois
18,8,2005,7736,Indiana
19,8,2005,3473,Iowa
20,8,2005,3635,Kansas
21,8,2005,5073,Kentucky
22,8,2005,5242,Louisiana
23,8,2005,1235,Maine
24,8,2005,6524,Maryland
25,8,2005,6905,Massachusetts
26,8,2005,11230,Michigan
27,8,2005,6118,Minnesota
28,8,2005,3757,Mississippi
29,8,2005,7027,Missouri
30,8,2005,1023,Montana
31,8,2005,2330,Nebraska
32,8,2005,3501,Nevada
33,8,2005,1268,New Hampshire
34,8,2005,10209,New Jersey
35,8,2005,2560,New Mexico
36,8,2005,21892,New York
37,8,2005,10912,North Carolina
38,8,2005,702,North Dakota
39,8,2005,13374,Ohio
40,8,2005,4530,Oklahoma
41,8,2005,4184,Oregon
42,8,2005,12940,Pennsylvania
44,8,2005,1125,Rhode Island
45,8,2005,5261,South Carolina
46,8,2005,1007,South Dakota
47,8,2005,7278,Tennessee
48,8,2005,34772,Texas
49,8,2005,4586,Utah
50,8,2005,550,Vermont
51,8,2005,9320,Virginia
53,8,2005,7281,Washington
54,8,2005,1893,West Virginia
55,8,2005,6289,Wisconsin
56,8,2005,625,Wyoming
1,9,2005,5351,Alabama
2,9,2005,877,Alaska
4,9,2005,8764,Arizona
5,9,2005,3471,Arkansas
6,9,2005,49393,California
8,9,2005,5993,Colorado
9,9,2005,3609,Connecticut
10,9,2005,1038,Delaware
11,9,2005,711,District Of Columbia
12,9,2005,20643,Florida
13,9,2005,12474,Georgia
15,9,2005,1601,Hawaii
16,9,2005,1973,Idaho
17,9,2005,15444,Illinois
18,9,2005,7676,Indiana
19,9,2005,3424,Iowa
20,9,2005,3513,Kansas
21,9,2005,4989,Kentucky
22,9,2005,5186,Louisiana
23,9,2005,1252,Maine
24,9,2005,6480,Maryland
25,9,2005,6569,Massachusetts
26,9,2005,10856,Michigan
27,9,2005,6030,Minnesota
28,9,2005,3762,Mississippi
29,9,2005,6730,Missouri
30,9,2005,1024,Montana
31,9,2005,2282,Nebraska
32,9,2005,3305,Nevada
33,9,2005,1207,New Hampshire
34,9,2005,9807,New Jersey
35,9,2005,2471,New Mexico
36,9,2005,21036,New York
37,9,2005,10996,North Carolina
38,9,2005,709,North Dakota
39,9,2005,12862,Ohio
40,9,2005,4540,Oklahoma
41,9,2005,3885,Oregon
42,9,2005,12805,Pennsylvania
44,9,2005,1073,Rhode Island
45,9,2005,5039,South Carolina
46,9,2005,969,South Dakota
47,9,2005,7170,Tennessee
48,9,2005,34474,Texas
49,9,2005,4406,Utah
50,9,2005,518,Vermont
51,9,2005,9310,Virginia
53,9,2005,7141,Washington
54,9,2005,1824,West Virginia
55,9,2005,6064,Wisconsin
56,9,2005,643,Wyoming
1,10,2005,5043,Alabama
2,10,2005,844,Alaska
4,10,2005,8098,Arizona
5,10,2005,3235,Arkansas
6,10,2005,46468,California
8,10,2005,5607,Colorado
9,10,2005,3378,Connecticut
10,10,2005,950,Delaware
11,10,2005,651,District Of Columbia
12,10,2005,19344,Florida
13,10,2005,12000,Georgia
15,10,2005,1499,Hawaii
16,10,2005,1920,Idaho
17,10,2005,14641,Illinois
18,10,2005,7312,Indiana
19,10,2005,3234,Iowa
20,10,2005,3239,Kansas
21,10,2005,4677,Kentucky
22,10,2005,4766,Louisiana
23,10,2005,1129,Maine
24,10,2005,6281,Maryland
25,10,2005,6423,Massachusetts
26,10,2005,10376,Michigan
27,10,2005,5742,Minnesota
28,10,2005,3611,Mississippi
29,10,2005,6452,Missouri
30,10,2005,919,Montana
31,10,2005,2175,Nebraska
32,10,2005,3134,Nevada
33,10,2005,1185,New Hampshire
34,10,2005,9273,New Jersey
35,10,2005,2433,New Mexico
36,10,2005,20383,New York
37,10,2005,10282,North Carolina
38,10,2005,717,North Dakota
39,10,2005,12254,Ohio
40,10,2005,4354,Oklahoma
41,10,2005,3717,Oregon
42,10,2005,12167,Pennsylvania
44,10,2005,1053,Rhode Island
45,10,2005,4887,South Carolina
46,10,2005,900,South Dakota
47,10,2005,6833,Tennessee
48,10,2005,32974,Texas
49,10,2005,4151,Utah
50,10,2005,508,Vermont
51,10,2005,8617,Virginia
53,10,2005,6811,Washington
54,10,2005,1716,West Virginia
55,10,2005,5730,Wisconsin
56,10,2005,546,Wyoming
1,11,2005,5128,Alabama
2,11,2005,886,Alaska
4,11,2005,7966,Arizona
5,11,2005,3192,Arkansas
6,11,2005,44926,California
8,11,2005,5460,Colorado
9,11,2005,3211,Connecticut
10,11,2005,950,Delaware
11,11,2005,649,District Of Columbia
12,11,2005,19589,Florida
13,11,2005,11745,Georgia
15,11,2005,1571,Hawaii
16,11,2005,1834,Idaho
17,11,2005,14070,Illinois
18,11,2005,7055,Indiana
19,11,2005,3151,Iowa
20,11,2005,3220,Kansas
21,11,2005,4551,Kentucky
22,11,2005,4680,Louisiana
23,11,2005,1074,Maine
24,11,2005,6020,Maryland
25,11,2005,6108,Massachusetts
26,11,2005,9929,Michigan
27,11,2005,5560,Minnesota
28,11,2005,3523,Mississippi
29,11,2005,6396,Missouri
30,11,2005,905,Montana
31,11,2005,2100,Nebraska
32,11,2005,3014,Nevada
33,11,2005,1094,New Hampshire
34,11,2005,9122,New Jersey
35,11,2005,2307,New Mexico
36,11,2005,19660,New York
37,11,2005,10126,North Carolina
38,11,2005,708,North Dakota
39,11,2005,11624,Ohio
40,11,2005,4165,Oklahoma
41,11,2005,3602,Oregon
42,11,2005,11442,Pennsylvania
44,11,2005,1051,Rhode Island
45,11,2005,4700,South Carolina
46,11,2005,906,South Dakota
47,11,2005,6691,Tennessee
48,11,2005,32387,Texas
49,11,2005,4057,Utah
50,11,2005,518,Vermont
51,11,2005,8482,Virginia
53,11,2005,6667,Washington
54,11,2005,1679,West Virginia
55,11,2005,5644,Wisconsin
56,11,2005,572,Wyoming
1,12,2005,5256,Alabama
2,12,2005,903,Alaska
4,12,2005,8416,Arizona
5,12,2005,3409,Arkansas
6,12,2005,45932,California
8,12,2005,5642,Colorado
9,12,2005,3475,Connecticut
10,12,2005,963,Delaware
11,12,2005,696,District Of Columbia
12,12,2005,19716,Florida
13,12,2005,12265,Georgia
15,12,2005,1481,Hawaii
16,12,2005,1910,Idaho
17,12,2005,14780,Illinois
18,12,2005,7209,Indiana
19,12,2005,3404,Iowa
20,12,2005,3394,Kansas
21,12,2005,4770,Kentucky
22,12,2005,4851,Louisiana
23,12,2005,1135,Maine
24,12,2005,6295,Maryland
25,12,2005,6243,Massachusetts
26,12,2005,10485,Michigan
27,12,2005,5814,Minnesota
28,12,2005,3779,Mississippi
29,12,2005,6647,Missouri
30,12,2005,892,Montana
31,12,2005,2149,Nebraska
32,12,2005,3241,Nevada
33,12,2005,1164,New Hampshire
34,12,2005,9398,New Jersey
35,12,2005,2438,New Mexico
36,12,2005,19903,New York
37,12,2005,10499,North Carolina
38,12,2005,710,North Dakota
39,12,2005,12292,Ohio
40,12,2005,4477,Oklahoma
41,12,2005,3824,Oregon
42,12,2005,11895,Pennsylvania
44,12,2005,983,Rhode Island
45,12,2005,5011,South Carolina
46,12,2005,970,South Dakota
47,12,2005,7194,Tennessee
48,12,2005,34048,Texas
49,12,2005,4032,Utah
50,12,2005,490,Vermont
51,12,2005,8839,Virginia
53,12,2005,6787,Washington
54,12,2005,1791,West Virginia
55,12,2005,5741,Wisconsin
56,12,2005,616,Wyoming
1,1,2006,5076,Alabama
2,1,2006,821,Alaska
4,1,2006,8105,Arizona
5,1,2006,3304,Arkansas
6,1,2006,44643,California
8,1,2006,5452,Colorado
9,1,2006,3287,Connecticut
10,1,2006,938,Delaware
11,1,2006,701,District Of Columbia
12,1,2006,19246,Florida
13,1,2006,11947,Georgia
15,1,2006,1638,Hawaii
16,1,2006,1846,Idaho
17,1,2006,14146,Illinois
18,1,2006,7084,Indiana
19,1,2006,3157,Iowa
20,1,2006,3266,Kansas
21,1,2006,4665,Kentucky
22,1,2006,4936,Louisiana
23,1,2006,1112,Maine
24,1,2006,6268,Maryland
25,1,2006,6270,Massachusetts
26,1,2006,10163,Michigan
27,1,2006,5728,Minnesota
28,1,2006,3675,Mississippi
29,1,2006,6487,Missouri
30,1,2006,943,Montana
31,1,2006,2092,Nebraska
32,1,2006,3171,Nevada
33,1,2006,1124,New Hampshire
34,1,2006,9292,New Jersey
35,1,2006,2357,New Mexico
36,1,2006,20057,New York
37,1,2006,10309,North Carolina
38,1,2006,688,North Dakota
39,1,2006,11927,Ohio
40,1,2006,4299,Oklahoma
41,1,2006,3732,Oregon
42,1,2006,12013,Pennsylvania
44,1,2006,950,Rhode Island
45,1,2006,5004,South Carolina
46,1,2006,903,South Dakota
47,1,2006,6720,Tennessee
48,1,2006,32959,Texas
49,1,2006,4094,Utah
50,1,2006,467,Vermont
51,1,2006,8636,Virginia
53,1,2006,6673,Washington
54,1,2006,1696,West Virginia
55,1,2006,5608,Wisconsin
56,1,2006,622,Wyoming
1,2,2006,4796,Alabama
2,2,2006,837,Alaska
4,2,2006,7648,Arizona
5,2,2006,3019,Arkansas
6,2,2006,41157,California
8,2,2006,5266,Colorado
9,2,2006,3189,Connecticut
10,2,2006,941,Delaware
11,2,2006,641,District Of Columbia
12,2,2006,17912,Florida
13,2,2006,11141,Georgia
15,2,2006,1425,Hawaii
16,2,2006,1811,Idaho
17,2,2006,13789,Illinois
18,2,2006,6765,Indiana
19,2,2006,3007,Iowa
20,2,2006,3072,Kansas
21,2,2006,4344,Kentucky
22,2,2006,4442,Louisiana
23,2,2006,1039,Maine
24,2,2006,6045,Maryland
25,2,2006,5790,Massachusetts
26,2,2006,9683,Michigan
27,2,2006,5454,Minnesota
28,2,2006,3400,Mississippi
29,2,2006,6192,Missouri
30,2,2006,874,Montana
31,2,2006,1981,Nebraska
32,2,2006,2967,Nevada
33,2,2006,1090,New Hampshire
34,2,2006,8684,New Jersey
35,2,2006,2299,New Mexico
36,2,2006,18851,New York
37,2,2006,9621,North Carolina
38,2,2006,651,North Dakota
39,2,2006,11577,Ohio
40,2,2006,3931,Oklahoma
41,2,2006,3581,Oregon
42,2,2006,11313,Pennsylvania
44,2,2006,943,Rhode Island
45,2,2006,4611,South Carolina
46,2,2006,897,South Dakota
47,2,2006,6469,Tennessee
48,2,2006,29760,Texas
49,2,2006,3922,Utah
50,2,2006,450,Vermont
51,2,2006,8195,Virginia
53,2,2006,6318,Washington
54,2,2006,1580,West Virginia
55,2,2006,5352,Wisconsin
56,2,2006,513,Wyoming
1,3,2006,5238,Alabama
2,3,2006,906,Alaska
4,3,2006,8384,Arizona
5,3,2006,3306,Arkansas
6,3,2006,46742,California
8,3,2006,5951,Colorado
9,3,2006,3497,Connecticut
10,3,2006,1038,Delaware
11,3,2006,713,District Of Columbia
12,3,2006,19511,Florida
13,3,2006,12464,Georgia
15,3,2006,1606,Hawaii
16,3,2006,2074,Idaho
17,3,2006,15180,Illinois
18,3,2006,7618,Indiana
19,3,2006,3576,Iowa
20,3,2006,3506,Kansas
21,3,2006,5001,Kentucky
22,3,2006,5039,Louisiana
23,3,2006,1194,Maine
24,3,2006,6518,Maryland
25,3,2006,6515,Massachusetts
26,3,2006,11039,Michigan
27,3,2006,6320,Minnesota
28,3,2006,3626,Mississippi
29,3,2006,6948,Missouri
30,3,2006,1082,Montana
31,3,2006,2254,Nebraska
32,3,2006,3276,Nevada
33,3,2006,1200,New Hampshire
34,3,2006,9616,New Jersey
35,3,2006,2476,New Mexico
36,3,2006,21036,New York
37,3,2006,10478,North Carolina
38,3,2006,761,North Dakota
39,3,2006,12789,Ohio
40,3,2006,4554,Oklahoma
41,3,2006,4173,Oregon
42,3,2006,12564,Pennsylvania
44,3,2006,1058,Rhode Island
45,3,2006,5115,South Carolina
46,3,2006,995,South Dakota
47,3,2006,7140,Tennessee
48,3,2006,32561,Texas
49,3,2006,4680,Utah
50,3,2006,566,Vermont
51,3,2006,9124,Virginia
53,3,2006,7406,Washington
54,3,2006,1690,West Virginia
55,3,2006,6043,Wisconsin
56,3,2006,639,Wyoming
1,4,2006,4765,Alabama
2,4,2006,912,Alaska
4,4,2006,7736,Arizona
5,4,2006,2995,Arkansas
6,4,2006,42898,California
8,4,2006,5779,Colorado
9,4,2006,3342,Connecticut
10,4,2006,909,Delaware
11,4,2006,660,District Of Columbia
12,4,2006,17575,Florida
13,4,2006,11117,Georgia
15,4,2006,1455,Hawaii
16,4,2006,1870,Idaho
17,4,2006,14241,Illinois
18,4,2006,6894,Indiana
19,4,2006,3158,Iowa
20,4,2006,3184,Kansas
21,4,2006,4534,Kentucky
22,4,2006,4456,Louisiana
23,4,2006,1110,Maine
24,4,2006,6120,Maryland
25,4,2006,6354,Massachusetts
26,4,2006,10166,Michigan
27,4,2006,5960,Minnesota
28,4,2006,3383,Mississippi
29,4,2006,6314,Missouri
30,4,2006,978,Montana
31,4,2006,2112,Nebraska
32,4,2006,3101,Nevada
33,4,2006,1142,New Hampshire
34,4,2006,9122,New Jersey
35,4,2006,2363,New Mexico
36,4,2006,19380,New York
37,4,2006,9704,North Carolina
38,4,2006,731,North Dakota
39,4,2006,12023,Ohio
40,4,2006,4188,Oklahoma
41,4,2006,3900,Oregon
42,4,2006,11772,Pennsylvania
44,4,2006,1006,Rhode Island
45,4,2006,4554,South Carolina
46,4,2006,962,South Dakota
47,4,2006,6342,Tennessee
48,4,2006,30117,Texas
49,4,2006,4397,Utah
50,4,2006,513,Vermont
51,4,2006,8456,Virginia
53,4,2006,7026,Washington
54,4,2006,1583,West Virginia
55,4,2006,5811,Wisconsin
56,4,2006,639,Wyoming
1,5,2006,5072,Alabama
2,5,2006,967,Alaska
4,5,2006,8131,Arizona
5,5,2006,3291,Arkansas
6,5,2006,46445,California
8,5,2006,6222,Colorado
9,5,2006,3578,Connecticut
10,5,2006,993,Delaware
11,5,2006,681,District Of Columbia
12,5,2006,18786,Florida
13,5,2006,11981,Georgia
15,5,2006,1558,Hawaii
16,5,2006,2131,Idaho
17,5,2006,15581,Illinois
18,5,2006,7653,Indiana
19,5,2006,3458,Iowa
20,5,2006,3448,Kansas
21,5,2006,4750,Kentucky
22,5,2006,4821,Louisiana
23,5,2006,1265,Maine
24,5,2006,6508,Maryland
25,5,2006,6788,Massachusetts
26,5,2006,10986,Michigan
27,5,2006,6481,Minnesota
28,5,2006,3631,Mississippi
29,5,2006,6818,Missouri
30,5,2006,1153,Montana
31,5,2006,2251,Nebraska
32,5,2006,3347,Nevada
33,5,2006,1237,New Hampshire
34,5,2006,9829,New Jersey
35,5,2006,2411,New Mexico
36,5,2006,21074,New York
37,5,2006,10431,North Carolina
38,5,2006,750,North Dakota
39,5,2006,12604,Ohio
40,5,2006,4451,Oklahoma
41,5,2006,4172,Oregon
42,5,2006,12685,Pennsylvania
44,5,2006,1073,Rhode Island
45,5,2006,4995,South Carolina
46,5,2006,1019,South Dakota
47,5,2006,6868,Tennessee
48,5,2006,32356,Texas
49,5,2006,4793,Utah
50,5,2006,587,Vermont
51,5,2006,8839,Virginia
53,5,2006,7793,Washington
54,5,2006,1762,West Virginia
55,5,2006,6229,Wisconsin
56,5,2006,704,Wyoming
1,6,2006,5092,Alabama
2,6,2006,917,Alaska
4,6,2006,8331,Arizona
5,6,2006,3434,Arkansas
6,6,2006,47082,California
8,6,2006,6253,Colorado
9,6,2006,3635,Connecticut
10,6,2006,1082,Delaware
11,6,2006,679,District Of Columbia
12,6,2006,19025,Florida
13,6,2006,12056,Georgia
15,6,2006,1558,Hawaii
16,6,2006,2113,Idaho
17,6,2006,15513,Illinois
18,6,2006,7437,Indiana
19,6,2006,3492,Iowa
20,6,2006,3403,Kansas
21,6,2006,4807,Kentucky
22,6,2006,5128,Louisiana
23,6,2006,1236,Maine
24,6,2006,6435,Maryland
25,6,2006,6692,Massachusetts
26,6,2006,11077,Michigan
27,6,2006,6472,Minnesota
28,6,2006,3716,Mississippi
29,6,2006,6759,Missouri
30,6,2006,1142,Montana
31,6,2006,2322,Nebraska
32,6,2006,3383,Nevada
33,6,2006,1236,New Hampshire
34,6,2006,9674,New Jersey
35,6,2006,2449,New Mexico
36,6,2006,21443,New York
37,6,2006,10598,North Carolina
38,6,2006,755,North Dakota
39,6,2006,12837,Ohio
40,6,2006,4461,Oklahoma
41,6,2006,4219,Oregon
42,6,2006,12542,Pennsylvania
44,6,2006,1068,Rhode Island
45,6,2006,5079,South Carolina
46,6,2006,1050,South Dakota
47,6,2006,7027,Tennessee
48,6,2006,32642,Texas
49,6,2006,4883,Utah
50,6,2006,604,Vermont
51,6,2006,9046,Virginia
53,6,2006,7615,Washington
54,6,2006,1850,West Virginia
55,6,2006,6262,Wisconsin
56,6,2006,640,Wyoming
1,7,2006,5376,Alabama
2,7,2006,957,Alaska
4,7,2006,8938,Arizona
5,7,2006,3509,Arkansas
6,7,2006,49031,California
8,7,2006,6120,Colorado
9,7,2006,3562,Connecticut
10,7,2006,1028,Delaware
11,7,2006,684,District Of Columbia
12,7,2006,19720,Florida
13,7,2006,12610,Georgia
15,7,2006,1574,Hawaii
16,7,2006,2142,Idaho
17,7,2006,15973,Illinois
18,7,2006,7667,Indiana
19,7,2006,3562,Iowa
20,7,2006,3613,Kansas
21,7,2006,4990,Kentucky
22,7,2006,5496,Louisiana
23,7,2006,1216,Maine
24,7,2006,6498,Maryland
25,7,2006,6700,Massachusetts
26,7,2006,11081,Michigan
27,7,2006,6302,Minnesota
28,7,2006,3834,Mississippi
29,7,2006,6860,Missouri
30,7,2006,1106,Montana
31,7,2006,2283,Nebraska
32,7,2006,3450,Nevada
33,7,2006,1323,New Hampshire
34,7,2006,9972,New Jersey
35,7,2006,2637,New Mexico
36,7,2006,22000,New York
37,7,2006,10864,North Carolina
38,7,2006,763,North Dakota
39,7,2006,13122,Ohio
40,7,2006,4605,Oklahoma
41,7,2006,4389,Oregon
42,7,2006,13069,Pennsylvania
44,7,2006,1079,Rhode Island
45,7,2006,5351,South Carolina
46,7,2006,1038,South Dakota
47,7,2006,7164,Tennessee
48,7,2006,33838,Texas
49,7,2006,4674,Utah
50,7,2006,581,Vermont
51,7,2006,9261,Virginia
53,7,2006,7612,Washington
54,7,2006,1813,West Virginia
55,7,2006,6234,Wisconsin
56,7,2006,663,Wyoming
1,8,2006,5880,Alabama
2,8,2006,1044,Alaska
4,8,2006,9281,Arizona
5,8,2006,3861,Arkansas
6,8,2006,50756,California
8,8,2006,6359,Colorado
9,8,2006,3736,Connecticut
10,8,2006,1085,Delaware
11,8,2006,784,District Of Columbia
12,8,2006,21611,Florida
13,8,2006,13476,Georgia
15,8,2006,1739,Hawaii
16,8,2006,2089,Idaho
17,8,2006,16168,Illinois
18,8,2006,8001,Indiana
19,8,2006,3679,Iowa
20,8,2006,3744,Kansas
21,8,2006,5255,Kentucky
22,8,2006,6125,Louisiana
23,8,2006,1330,Maine
24,8,2006,7094,Maryland
25,8,2006,7030,Massachusetts
26,8,2006,11428,Michigan
27,8,2006,6628,Minnesota
28,8,2006,4352,Mississippi
29,8,2006,7502,Missouri
30,8,2006,1160,Montana
31,8,2006,2390,Nebraska
32,8,2006,3714,Nevada
33,8,2006,1315,New Hampshire
34,8,2006,10513,New Jersey
35,8,2006,2734,New Mexico
36,8,2006,22381,New York
37,8,2006,11698,North Carolina
38,8,2006,782,North Dakota
39,8,2006,13648,Ohio
40,8,2006,4886,Oklahoma
41,8,2006,4529,Oregon
42,8,2006,13625,Pennsylvania
44,8,2006,1075,Rhode Island
45,8,2006,5698,South Carolina
46,8,2006,1054,South Dakota
47,8,2006,7638,Tennessee
48,8,2006,36844,Texas
49,8,2006,4824,Utah
50,8,2006,585,Vermont
51,8,2006,9751,Virginia
53,8,2006,7673,Washington
54,8,2006,1903,West Virginia
55,8,2006,6645,Wisconsin
56,8,2006,696,Wyoming
1,9,2006,5503,Alabama
2,9,2006,993,Alaska
4,9,2006,9220,Arizona
5,9,2006,3656,Arkansas
6,9,2006,49649,California
8,9,2006,6100,Colorado
9,9,2006,3633,Connecticut
10,9,2006,1024,Delaware
11,9,2006,765,District Of Columbia
12,9,2006,21369,Florida
13,9,2006,13137,Georgia
15,9,2006,1654,Hawaii
16,9,2006,2063,Idaho
17,9,2006,15456,Illinois
18,9,2006,7742,Indiana
19,9,2006,3487,Iowa
20,9,2006,3562,Kansas
21,9,2006,5177,Kentucky
22,9,2006,5878,Louisiana
23,9,2006,1159,Maine
24,9,2006,6809,Maryland
25,9,2006,6632,Massachusetts
26,9,2006,11097,Michigan
27,9,2006,6318,Minnesota
28,9,2006,4274,Mississippi
29,9,2006,7080,Missouri
30,9,2006,1050,Montana
31,9,2006,2344,Nebraska
32,9,2006,3458,Nevada
33,9,2006,1290,New Hampshire
34,9,2006,10027,New Jersey
35,9,2006,2641,New Mexico
36,9,2006,21714,New York
37,9,2006,11666,North Carolina
38,9,2006,694,North Dakota
39,9,2006,13149,Ohio
40,9,2006,4807,Oklahoma
41,9,2006,4186,Oregon
42,9,2006,12945,Pennsylvania
44,9,2006,1081,Rhode Island
45,9,2006,5624,South Carolina
46,9,2006,1026,South Dakota
47,9,2006,7560,Tennessee
48,9,2006,35304,Texas
49,9,2006,4400,Utah
50,9,2006,580,Vermont
51,9,2006,9520,Virginia
53,9,2006,7442,Washington
54,9,2006,1805,West Virginia
55,9,2006,6292,Wisconsin
56,9,2006,669,Wyoming
1,10,2006,5512,Alabama
2,10,2006,892,Alaska
4,10,2006,9193,Arizona
5,10,2006,3534,Arkansas
6,10,2006,49170,California
8,10,2006,5860,Colorado
9,10,2006,3517,Connecticut
10,10,2006,1018,Delaware
11,10,2006,781,District Of Columbia
12,10,2006,20970,Florida
13,10,2006,13175,Georgia
15,10,2006,1659,Hawaii
16,10,2006,2097,Idaho
17,10,2006,15363,Illinois
18,10,2006,7640,Indiana
19,10,2006,3481,Iowa
20,10,2006,3407,Kansas
21,10,2006,5002,Kentucky
22,10,2006,5769,Louisiana
23,10,2006,1176,Maine
24,10,2006,6543,Maryland
