ds,y
2007-07-01,1520.7047584285715
2007-08-01,1454.616959304348
2007-09-01,1497.1163265263158
2007-10-01,1539.6586913913043
2007-11-01,1463.3852365238095
2007-12-01,1479.22349845
2008-01-01,1378.7638055714287
2008-02-01,1354.8725097000001
2008-03-01,1316.9429931999998
2008-04-01,1370.469094
2008-05-01,1403.2176165238095
2008-06-01,1341.2509649523809
2008-07-01,1257.3263660454545
2008-08-01,1281.4723656190477
2008-09-01,1217.0228562857144
2008-10-01,968.8008741739131
2008-11-01,883.0405273684211
2008-12-01,877.5618175
2009-01-01,865.57550045
2009-02-01,805.2273687894736
2009-03-01,757.1268143636364
2009-04-01,848.1518991428571
2009-05-01,902.40850225
2009-06-01,926.1150013181818
2009-07-01,935.8213639999999
2009-08-01,1009.7247575714285
2009-09-01,1044.5523826190476
2009-10-01,1067.663629681818
2009-11-01,1088.0690063
2009-12-01,1110.3777243636364
2010-01-01,1123.5815814210528
2010-02-01,1089.1599891578946
2010-03-01,1152.048690173913
2010-04-01,1197.3161852380952
2010-05-01,1125.0620055499999
2010-06-01,1083.360895318182
2010-07-01,1079.803336047619
2010-08-01,1087.2822709545455
2010-09-01,1122.0819033333332
2010-10-01,1171.5838099999999
2010-11-01,1198.8885614285714
2010-12-01,1241.5254516363636
2011-01-01,1282.61849985
2011-02-01,1321.1178877894738
2011-03-01,1304.4865138695652
2011-04-01,1331.50501095
2011-05-01,1338.3104655238096
2011-06-01,1287.2886408181819
2011-07-01,1325.18450325
2011-08-01,1185.305653521739
2011-09-01,1173.8790574285715
2011-10-01,1207.2161865238097
2011-11-01,1226.4147715714284
2011-12-01,1243.322847
2012-01-01,1300.5780152
2012-02-01,1352.4875
2012-03-01,1389.2400013636363
2012-04-01,1386.4289855000002
2012-05-01,1341.2727161818182
2012-06-01,1323.4842936666666
2012-07-01,1359.7761987619047
2012-08-01,1403.4482580434783
2012-09-01,1443.4194721052631
2012-10-01,1437.816661952381
2012-11-01,1394.5123872380952
2012-12-01,1422.2854918500002
2013-01-01,1480.3952404761903
2013-02-01,1512.3115813157895
2013-03-01,1550.82898565
2013-04-01,1570.7022647727274
2013-05-01,1639.8427235454546
2013-06-01,1618.7725159
2013-07-01,1668.6754427272726
2013-08-01,1670.0936390454547
2013-09-01,1687.17350475
2013-10-01,1720.026531695652
2013-11-01,1783.5410034000001
2013-12-01,1807.7752335714288
2014-01-01,1822.3566603809522
2014-02-01,1817.0347386842107
2014-03-01,1863.5233387142857
2014-04-01,1864.2633347619048
2014-05-01,1889.7671420476192
2014-06-01,1947.0876114761904
2014-07-01,1973.099986590909
2014-08-01,1961.5319068571428
2014-09-01,1993.2261903809524
2014-10-01,1937.2743503478262
2014-11-01,2044.5721050526317
2014-12-01,2054.2663629545455
2015-01-01,2028.1785095
2015-02-01,2082.1957943157895
2015-03-01,2079.9904396818183
2015-04-01,2094.8628395238097
2015-05-01,2111.943518
2015-06-01,2099.283658
2015-07-01,2094.143626818182
2015-08-01,2039.866205095238
2015-09-01,1944.4023844761905
2015-10-01,2024.8127163636366
2015-11-01,2080.6165038999998
2015-12-01,2054.0795619545456
2016-01-01,1918.597887473684
2016-02-01,1904.4184935500002
2016-03-01,2021.9540905000001
2016-04-01,2075.5352317619045
2016-05-01,2065.550479
2016-06-01,2083.8913684545455
2016-07-01,2148.90197755
2016-08-01,2177.4821670869565
2016-09-01,2157.6909645238097
2016-10-01,2143.020937904762
2016-11-01,2164.985688761905
2016-12-01,2246.629045714286
2017-01-01,2275.1159789000003
2017-02-01,2329.9105418421054
2017-03-01,2366.822170173913
2017-04-01,2359.309454578947
2017-05-01,2395.345880681818
2017-06-01,2433.9854514545455
2017-07-01,2454.1025025
2017-08-01,2456.2230702173915
2017-09-01,2492.8410400000002
2017-10-01,2556.99727
2017-11-01,2593.605736190476
2017-12-01,2664.3405273
2018-01-01,2789.8038156190473
2018-02-01,2705.1552477368423
2018-03-01,2702.7738211428573
2018-04-01,2653.6252092857144
2018-05-01,2701.4936190909093
2018-06-01,2754.352887857143
2018-07-01,2793.643357
2018-08-01,2857.820429217391
2018-09-01,2901.5005141052634
2018-10-01,2785.464780043478
2018-11-01,2723.231422190476
2018-12-01,2567.3073858421053
2019-01-01,2607.389997238095
2019-02-01,2754.8642063157895
2019-03-01,2803.9837935714286
2019-04-01,2903.799979047619
2019-05-01,2854.7059104545456
2019-06-01,2890.1659790500003
2019-07-01,2996.1136363636365
2019-08-01,2897.4504505454547
2019-09-01,2982.15600585
2019-10-01,2977.675197521739
2019-11-01,3104.90449225
2019-12-01,3176.7495118095235
2020-01-01,3278.202857666667
2020-02-01,3277.3141832631577
2020-03-01,2652.3936323636367
2020-04-01,2761.975225571429
2020-05-01,2919.6084837999997
2020-06-01,3104.660933090909
2020-07-01,3207.6190962272726
2020-08-01,3391.7100190952383
2020-09-01,3365.5166713809526
2020-10-01,3418.699995681818
2020-11-01,3374.2799476666664
